"";"CD_PROGRAMA_IES";"ID_PROJETO";"DFPP";"QMP";"DFCP"
"72462";"42037018003P1";382609;2;2;1
"72463";"42037018003P1";382612;2;2;1
"72464";"42037018003P1";382629;1;1;1
"72465";"42037018003P1";382638;2;2;1
"72466";"42037018003P1";382646;2;2;1
"72467";"42037018003P1";382657;1;1;1
"72468";"42037018003P1";382668;2;2;1
"72469";"42037018003P1";382696;1;1;1
"72470";"42037018003P1";382708;2;2;1
"72471";"42037018003P1";387770;1;1;1
"72472";"42037018003P1";387790;1;1;1
"72473";"42037018003P1";398120;1;1;1
"72474";"42037018003P1";398122;1;1;1
"72475";"42037018003P1";398186;1;1;1
"72476";"42037018003P1";400633;2;2;1
"72477";"42037018003P1";400643;1;1;1
"72478";"42037018003P1";400661;2;2;1
"72479";"42037018003P1";400668;2;2;1
"72480";"42037018003P1";400710;2;2;1
"72481";"42037018003P1";401347;1;1;1
"72482";"42037018003P1";402158;1;2;0,5
"72483";"42037018003P1";402385;1;1;1
"72484";"42037018003P1";402402;1;1;1
"72485";"42037018003P1";405744;1;1;1
"72486";"42037018003P1";405977;1;1;1
"72487";"42037018003P1";406174;2;2;1
"72488";"42037018003P1";409783;2;1;2
"72489";"42037018003P1";409800;3;2;1,5
"72490";"42037018003P1";415025;3;2;1,5
"72491";"42037018003P1";416859;3;2;1,5
"72492";"42037018003P1";416877;3;2;1,5
"72493";"42037018003P1";416938;3;2;1,5
"72494";"42037018003P1";416981;3;2;1,5
"72495";"42037018003P1";424145;1;1;1
"72496";"42037018003P1";424170;1;1;1
"72497";"42037018003P1";424176;1;1;1
"72498";"42037018003P1";424196;1;1;1
"72499";"42039010001P1";296537;1;1;1
"72500";"42039010001P1";327443;1;1;1
"72501";"42039010001P1";369182;6;8;0,75
"72502";"42039010001P1";369377;1;1;1
"72503";"42039010001P1";415038;1;1;1
"72504";"42039010002P8";269201;5;4;1,25
"72505";"42039010002P8";269637;1;2;0,5
"72506";"42039010002P8";290071;5;4;1,25
"72507";"42039010002P8";315725;3;3;1
"72508";"42039010002P8";316362;4;4;1
"72509";"42039010002P8";318548;1;1;1
"72510";"42039010002P8";321623;2;3;0,666666666666667
"72511";"42039010002P8";324004;2;3;0,666666666666667
"72512";"42039010002P8";328405;1;1;1
"72513";"42039010002P8";362371;10;12;0,833333333333333
"72514";"42039010002P8";365694;4;5;0,8
"72515";"42039010002P8";368061;2;2;1
"72516";"42039010002P8";414857;3;3;1
"72517";"42039010003P4";324896;1;1;1
"72518";"42039010003P4";325258;2;2;1
"72519";"42039010003P4";325318;1;1;1
"72520";"42039010003P4";325354;3;1;3
"72521";"42039010003P4";326023;1;1;1
"72522";"42039010003P4";326028;4;3;1,33333333333333
"72523";"42039010003P4";326040;1;1;1
"72524";"42039010003P4";326042;1;1;1
"72525";"42039010003P4";326101;1;1;1
"72526";"42039010003P4";326232;1;1;1
"72527";"42039010003P4";369168;1;1;1
"72528";"42039010003P4";369229;6;8;0,75
"72529";"42039010003P4";415000;1;3;0,333333333333333
"72530";"42039010003P4";415032;5;12;0,416666666666667
"72531";"42039010003P4";415036;2;2;1
"72532";"42039010004P0";350140;1;1;1
"72533";"42039010004P0";351962;3;3;1
"72534";"42039010004P0";352970;1;2;0,5
"72535";"42039010004P0";352987;1;2;0,5
"72536";"42039010004P0";352988;4;4;1
"72537";"42039010004P0";352990;1;2;0,5
"72538";"42039010004P0";353000;2;3;0,666666666666667
"72539";"42039010004P0";353013;1;3;0,333333333333333
"72540";"42039010004P0";353014;1;1;1
"72541";"42039010004P0";353017;1;1;1
"72542";"42039010004P0";353033;1;3;0,333333333333333
"72543";"42039010004P0";353034;1;1;1
"72544";"42039010004P0";353035;1;1;1
"72545";"42039010004P0";359608;2;2;1
"72546";"42039010004P0";361838;1;2;0,5
"72547";"42039010004P0";411871;3;3;1
"72548";"42039010004P0";412608;1;1;1
"72549";"42039010004P0";413085;1;1;1
"72550";"42039010004P0";413121;3;3;1
"72551";"42039010004P0";414515;1;1;1
"72552";"42039010005P7";409396;2;1;2
"72553";"42039010005P7";409442;3;3;1
"72554";"42039010005P7";411426;1;1;1
"72555";"42039010005P7";411479;1;1;1
"72556";"42039010005P7";411502;3;3;1
"72557";"42039010005P7";411505;1;1;1
"72558";"42039010005P7";411512;2;2;1
"72559";"42039010005P7";411514;6;6;1
"72560";"42039010005P7";412858;3;3;1
"72561";"42039010005P7";415375;3;3;1
"72562";"42039010005P7";415686;1;1;1
"72563";"42039010005P7";415688;1;1;1
"72564";"42039010005P7";417813;1;1;1
"72565";"42039010005P7";418045;1;1;1
"72566";"42039010005P7";418111;4;4;1
"72567";"42039010006P3";408428;1;1;1
"72568";"42039010006P3";408549;2;1;2
"72569";"42039010006P3";409155;1;1;1
"72570";"42039010006P3";409160;1;1;1
"72571";"42039010006P3";409164;1;1;1
"72572";"42039010006P3";409166;3;2;1,5
"72573";"42039010006P3";409196;1;1;1
"72574";"42039010006P3";409230;4;4;1
"72575";"42039010006P3";409471;2;2;1
"72576";"42039010006P3";411262;1;1;1
"72577";"42039010006P3";411284;1;1;1
"72578";"42039010006P3";411364;3;1;3
"72579";"42039010006P3";411376;2;1;2
"72580";"42041015001P2";226891;1;1;1
"72581";"42041015001P2";242443;2;1;2
"72582";"42041015001P2";242455;2;2;1
"72583";"42041015001P2";242481;4;6;0,666666666666667
"72584";"42041015001P2";242618;3;4;0,75
"72585";"42041015001P2";243805;5;4;1,25
"72586";"42041015001P2";245603;1;1;1
"72587";"42041015001P2";249849;7;8;0,875
"72588";"42041015001P2";305683;4;4;1
"72589";"42041015001P2";305752;8;7;1,14285714285714
"72590";"42041015001P2";312217;3;2;1,5
"72591";"42041015001P2";312246;2;1;2
"72592";"42041015001P2";312263;2;1;2
"72593";"42041015001P2";312267;5;5;1
"72594";"42041015001P2";313011;6;5;1,2
"72595";"42041015001P2";313016;2;1;2
"72596";"42041015001P2";314559;3;2;1,5
"72597";"42041015001P2";340747;2;2;1
"72598";"42041015001P2";340748;1;1;1
"72599";"42041015001P2";340786;1;2;0,5
"72600";"42041015001P2";340800;1;1;1
"72601";"42041015001P2";340801;1;1;1
"72602";"42041015001P2";340802;3;2;1,5
"72603";"42041015001P2";340803;3;2;1,5
"72604";"42041015001P2";340804;2;5;0,4
"72605";"42041015001P2";340805;4;5;0,8
"72606";"42041015001P2";340806;3;2;1,5
"72607";"42041015001P2";340807;3;2;1,5
"72608";"42041015001P2";340808;1;1;1
"72609";"42041015001P2";355567;4;3;1,33333333333333
"72610";"42041015001P2";355597;2;1;2
"72611";"42041015001P2";355772;2;3;0,666666666666667
"72612";"42041015001P2";356055;4;4;1
"72613";"42041015001P2";356170;4;3;1,33333333333333
"72614";"42041015001P2";356626;4;3;1,33333333333333
"72615";"42041015001P2";357457;2;1;2
"72616";"42041015001P2";357463;4;3;1,33333333333333
"72617";"42041015001P2";357938;2;2;1
"72618";"42041015001P2";358260;5;7;0,714285714285714
"72619";"42041015001P2";370040;1;1;1
"72620";"42041015001P2";407216;2;2;1
"72621";"42041015001P2";407246;6;7;0,857142857142857
"72622";"42041015001P2";407309;3;3;1
"72623";"42041015001P2";407364;3;2;1,5
"72624";"42041015001P2";407386;2;2;1
"72625";"42041015001P2";407410;1;1;1
"72626";"42041015001P2";418144;4;3;1,33333333333333
"72627";"42041015001P2";421234;3;2;1,5
"72628";"42041015001P2";421241;4;3;1,33333333333333
"72629";"42041015003P5";246912;5;4;1,25
"72630";"42041015003P5";246945;1;2;0,5
"72631";"42041015003P5";246950;2;2;1
"72632";"42041015003P5";247200;4;3;1,33333333333333
"72633";"42041015003P5";247212;2;3;0,666666666666667
"72634";"42041015003P5";247250;3;3;1
"72635";"42041015003P5";307796;1;1;1
"72636";"42041015003P5";313107;2;1;2
"72637";"42041015003P5";313129;2;1;2
"72638";"42041015003P5";313156;4;5;0,8
"72639";"42041015003P5";313170;4;3;1,33333333333333
"72640";"42041015003P5";313173;2;1;2
"72641";"42041015003P5";313192;2;1;2
"72642";"42041015003P5";340865;3;2;1,5
"72643";"42041015003P5";340866;5;5;1
"72644";"42041015003P5";340883;3;2;1,5
"72645";"42041015003P5";340884;5;5;1
"72646";"42041015003P5";340885;2;2;1
"72647";"42041015003P5";340886;4;3;1,33333333333333
"72648";"42041015003P5";358089;4;3;1,33333333333333
"72649";"42041015003P5";415110;3;2;1,5
"72650";"42041015003P5";415245;3;3;1
"72651";"42041015003P5";422229;2;1;2
"72652";"42041015003P5";422251;2;1;2
"72653";"42041015004P1";246969;1;1;1
"72654";"42041015004P1";247275;3;6;0,5
"72655";"42041015004P1";247312;2;3;0,666666666666667
"72656";"42041015004P1";247590;1;2;0,5
"72657";"42041015004P1";247630;2;2;1
"72658";"42041015004P1";303458;1;1;1
"72659";"42041015004P1";303464;1;2;0,5
"72660";"42041015004P1";303465;1;2;0,5
"72661";"42041015004P1";303466;2;2;1
"72662";"42041015004P1";303505;1;1;1
"72663";"42041015004P1";360760;1;1;1
"72664";"42041015004P1";360789;1;1;1
"72665";"42041015004P1";405904;1;1;1
"72666";"42041015004P1";405964;2;1;2
"72667";"42041015004P1";405969;1;3;0,333333333333333
"72668";"42041015004P1";406007;2;2;1
"72669";"42041015004P1";406015;1;1;1
"72670";"42041015004P1";406037;1;1;1
"72671";"42041015004P1";411308;1;1;1
"72672";"42041015006P4";246524;3;3;1
"72673";"42041015006P4";247869;5;5;1
"72674";"42041015006P4";247870;3;3;1
"72675";"42041015006P4";247875;1;1;1
"72676";"42041015006P4";247878;3;3;1
"72677";"42041015006P4";247885;2;2;1
"72678";"42041015006P4";247886;2;2;1
"72679";"42041015006P4";247892;1;2;0,5
"72680";"42041015006P4";247952;1;1;1
"72681";"42041015006P4";247954;1;1;1
"72682";"42041015006P4";248182;1;1;1
"72683";"42041015006P4";248404;1;2;0,5
"72684";"42041015006P4";248410;3;3;1
"72685";"42041015006P4";248413;1;1;1
"72686";"42041015006P4";248503;1;1;1
"72687";"42041015006P4";249065;1;1;1
"72688";"42041015006P4";249121;2;3;0,666666666666667
"72689";"42041015006P4";296669;1;1;1
"72690";"42041015006P4";311873;1;1;1
"72691";"42041015006P4";313915;1;1;1
"72692";"42041015006P4";330994;1;1;1
"72693";"42041015006P4";359504;1;1;1
"72694";"42041015006P4";359509;1;1;1
"72695";"42041015006P4";359540;1;1;1
"72696";"42041015006P4";359568;2;2;1
"72697";"42041015006P4";359577;1;1;1
"72698";"42041015006P4";359609;1;1;1
"72699";"42041015006P4";359716;1;1;1
"72700";"42041015006P4";359741;3;3;1
"72701";"42041015006P4";359770;1;1;1
"72702";"42041015006P4";359953;1;1;1
"72703";"42041015006P4";387030;2;2;1
"72704";"42041015006P4";408062;2;1;2
"72705";"42041015006P4";408138;3;4;0,75
"72706";"42041015006P4";408155;2;2;1
"72707";"42041015006P4";408169;1;1;1
"72708";"42041015006P4";408176;1;1;1
"72709";"42041015006P4";408197;1;1;1
"72710";"42041015006P4";408219;1;1;1
"72711";"42041015006P4";408975;1;1;1
"72712";"42041015006P4";408984;2;2;1
"72713";"42041015006P4";408991;1;1;1
"72714";"42041015006P4";408996;2;2;1
"72715";"42041015006P4";409000;1;1;1
"72716";"42041015007P0";303596;2;2;1
"72717";"42041015007P0";303605;1;1;1
"72718";"42041015007P0";303608;2;1;2
"72719";"42041015007P0";303625;1;1;1
"72720";"42041015007P0";303651;3;2;1,5
"72721";"42041015007P0";303661;1;1;1
"72722";"42041015007P0";303679;2;2;1
"72723";"42041015007P0";303720;1;1;1
"72724";"42041015007P0";361721;1;1;1
"72725";"42041015007P0";361946;1;2;0,5
"72726";"42041015007P0";361950;2;2;1
"72727";"42041015007P0";362621;2;1;2
"72728";"42041015007P0";362805;2;2;1
"72729";"42041015007P0";362830;1;1;1
"72730";"42041015007P0";363004;3;2;1,5
"72731";"42041015007P0";412704;1;1;1
"72732";"42041015007P0";412744;1;1;1
"72733";"42041015007P0";413064;2;1;2
"72734";"42041015007P0";413113;1;1;1
"72735";"42041015007P0";413194;1;1;1
"72736";"42041015007P0";413232;1;1;1
"72737";"42041015007P0";413318;1;2;0,5
"72738";"42041015008P7";354645;1;3;0,333333333333333
"72739";"42041015008P7";354701;2;2;1
"72740";"42041015008P7";354704;1;1;1
"72741";"42041015008P7";354708;6;8;0,75
"72742";"42041015008P7";354709;1;1;1
"72743";"42041015008P7";354716;2;2;1
"72744";"42041015008P7";354736;2;2;1
"72745";"42041015008P7";354743;1;1;1
"72746";"42041015008P7";354745;2;2;1
"72747";"42041015008P7";354747;2;2;1
"72748";"42041015008P7";407804;1;1;1
"72749";"42041015008P7";407848;2;4;0,5
"72750";"42041015008P7";407910;1;1;1
"72751";"42041015008P7";407976;5;7;0,714285714285714
"72752";"42041015008P7";409005;1;1;1
"72753";"42041015008P7";412388;1;1;1
"72754";"42041015009P3";385170;4;3;1,33333333333333
"72755";"42041015009P3";385171;3;2;1,5
"72756";"42041015009P3";385172;3;3;1
"72757";"42041015009P3";385194;2;3;0,666666666666667
"72758";"42041015009P3";385203;1;1;1
"72759";"42041015009P3";385204;3;2;1,5
"72760";"42041015009P3";385205;4;2;2
"72761";"42041015009P3";385206;4;4;1
"72762";"42041015009P3";385207;3;3;1
"72763";"42041015009P3";385208;3;3;1
"72764";"42041015009P3";385209;1;1;1
"72765";"42041015009P3";385210;1;1;1
"72766";"42041015009P3";385212;3;4;0,75
"72767";"42041015009P3";385213;3;2;1,5
"72768";"42041015009P3";385214;3;3;1
"72769";"42041015009P3";385216;2;2;1
"72770";"42041015009P3";385235;1;1;1
"72771";"42041015009P3";385236;2;3;0,666666666666667
"72772";"42041015009P3";409720;2;2;1
"72773";"42041015009P3";410438;1;2;0,5
"72774";"42041015009P3";410454;1;1;1
"72775";"42041015009P3";416673;2;1;2
"72776";"42041015009P3";417602;2;1;2
"72777";"42042011001P9";263789;2;2;1
"72778";"42042011001P9";263910;1;1;1
"72779";"42042011001P9";265750;3;2;1,5
"72780";"42042011001P9";266862;3;3;1
"72781";"42042011001P9";268210;1;1;1
"72782";"42042011001P9";268211;1;1;1
"72783";"42042011001P9";270795;2;1;2
"72784";"42042011001P9";273446;5;3;1,66666666666667
"72785";"42042011001P9";284198;2;1;2
"72786";"42042011001P9";329860;2;1;2
"72787";"42042011001P9";333248;2;1;2
"72788";"42042011001P9";367861;4;3;1,33333333333333
"72789";"42042011001P9";368341;3;2;1,5
"72790";"42042011001P9";368349;3;2;1,5
"72791";"42042011001P9";368366;3;2;1,5
"72792";"42042011001P9";368370;3;2;1,5
"72793";"42042011001P9";368375;3;2;1,5
"72794";"42042011001P9";368383;3;2;1,5
"72795";"42042011001P9";368385;3;2;1,5
"72796";"42042011001P9";368392;3;2;1,5
"72797";"42042011001P9";369429;3;2;1,5
"72798";"42042011001P9";369681;1;1;1
"72799";"42042011001P9";370478;1;1;1
"72800";"42042011001P9";378086;1;1;1
"72801";"42042011001P9";380057;2;2;1
"72802";"42042011001P9";387092;3;2;1,5
"72803";"42042011001P9";387217;2;1;2
"72804";"42042011001P9";387391;3;2;1,5
"72805";"42042011001P9";409236;2;1;2
"72806";"42042011001P9";421266;3;3;1
"72807";"42042011001P9";421333;1;1;1
"72808";"42042011001P9";424181;2;1;2
"72809";"42042011002P5";261193;4;3;1,33333333333333
"72810";"42042011002P5";261793;4;3;1,33333333333333
"72811";"42042011002P5";262765;3;2;1,5
"72812";"42042011002P5";262772;3;2;1,5
"72813";"42042011002P5";265593;2;2;1
"72814";"42042011002P5";275964;1;2;0,5
"72815";"42042011002P5";275993;4;3;1,33333333333333
"72816";"42042011002P5";326143;3;2;1,5
"72817";"42042011002P5";329855;1;1;1
"72818";"42042011002P5";330067;2;3;0,666666666666667
"72819";"42042011002P5";335234;4;4;1
"72820";"42042011002P5";335237;3;3;1
"72821";"42042011002P5";359503;3;4;0,75
"72822";"42042011002P5";360934;3;2;1,5
"72823";"42042011002P5";367791;4;3;1,33333333333333
"72824";"42042011002P5";367853;3;3;1
"72825";"42042011002P5";368141;2;2;1
"72826";"42042011002P5";368672;1;1;1
"72827";"42042011002P5";369965;1;1;1
"72828";"42042011002P5";416075;2;3;0,666666666666667
"72829";"42042011002P5";416152;2;2;1
"72830";"42042011002P5";416229;4;4;1
"72831";"42042011002P5";416246;4;4;1
"72832";"42042011002P5";416248;4;3;1,33333333333333
"72833";"42042011002P5";416252;1;1;1
"72834";"42042011002P5";416254;1;1;1
"72835";"42042011002P5";416255;3;3;1
"72836";"42042011002P5";416257;2;2;1
"72837";"42042011002P5";416258;1;1;1
"72838";"42042011002P5";416275;1;1;1
"72839";"42042011002P5";421077;4;4;1
"72840";"42042011002P5";421275;1;1;1
"72841";"42042011002P5";421685;2;2;1
"72842";"42042011002P5";421715;1;1;1
"72843";"42042011002P5";421756;1;1;1
"72844";"42043018001P5";370859;2;1;2
"72845";"42043018001P5";389327;1;1;1
"72846";"42043018001P5";389362;2;1;2
"72847";"42043018002P1";274120;3;2;1,5
"72848";"42043018002P1";274124;2;1;2
"72849";"42043018002P1";345263;1;1;1
"72850";"42043018003P8";250038;1;1;1
"72851";"42043018003P8";250043;2;3;0,666666666666667
"72852";"42043018003P8";250046;4;4;1
"72853";"42043018003P8";250048;1;1;1
"72854";"42043018003P8";250059;1;2;0,5
"72855";"42043018003P8";250061;1;2;0,5
"72856";"42043018003P8";250064;2;2;1
"72857";"42043018003P8";250066;3;3;1
"72858";"42043018003P8";388738;2;3;0,666666666666667
"72859";"42043018003P8";388756;1;1;1
"72860";"42043018003P8";388758;1;1;1
"72861";"42043018003P8";388770;1;1;1
"72862";"42043018003P8";388776;1;1;1
"72863";"42043018003P8";388777;1;2;0,5
"72864";"42043018004P4";262052;3;2;1,5
"72865";"42043018004P4";316128;2;1;2
"72866";"42043018004P4";316148;1;1;1
"72867";"42043018004P4";316154;3;3;1
"72868";"42043018004P4";316160;2;2;1
"72869";"42043018004P4";318989;1;1;1
"72870";"42043018004P4";319018;1;1;1
"72871";"42043018004P4";319903;1;1;1
"72872";"42043018004P4";320331;1;1;1
"72873";"42043018004P4";370912;1;1;1
"72874";"42043018004P4";371711;1;1;1
"72875";"42043018004P4";388088;3;2;1,5
"72876";"42043018004P4";388136;2;1;2
"72877";"42043018004P4";389340;5;4;1,25
"72878";"42043018004P4";389384;1;1;1
"72879";"42044014001P1";371873;5;3;1,66666666666667
"72880";"42044014001P1";371893;4;2;2
"72881";"42044014001P1";371915;4;2;2
"72882";"42044014001P1";371993;5;3;1,66666666666667
"72883";"42044014001P1";380347;2;1;2
"72884";"42044014001P1";380348;3;2;1,5
"72885";"42044014001P1";380366;2;1;2
"72886";"42044014001P1";380374;5;3;1,66666666666667
"72887";"42044014001P1";382237;3;2;1,5
"72888";"42044014001P1";396487;3;2;1,5
"72889";"42044014002P8";377164;3;3;1
"72890";"42044014002P8";377169;5;3;1,66666666666667
"72891";"42044014002P8";377172;3;2;1,5
"72892";"42044014002P8";382158;1;1;1
"72893";"42044014002P8";382203;3;2;1,5
"72894";"42044014002P8";382215;1;1;1
"72895";"42044014002P8";382342;4;3;1,33333333333333
"72896";"42044014002P8";382388;2;3;0,666666666666667
"72897";"42044014002P8";395807;4;3;1,33333333333333
"72898";"42044014002P8";396143;3;3;1
"72899";"42044014002P8";396165;3;3;1
"72900";"42044014002P8";396230;3;3;1
"72901";"42044014002P8";401311;4;2;2
"72902";"42044014002P8";403161;2;2;1
"72903";"42044014002P8";403209;2;2;1
"72904";"42044014002P8";403364;4;3;1,33333333333333
"72905";"42044014002P8";403382;1;1;1
"72906";"42044014002P8";403412;1;1;1
"72907";"42044014002P8";403845;1;1;1
"72908";"42044014002P8";403882;1;1;1
"72909";"42044014002P8";404145;1;1;1
"72910";"42044014002P8";404519;3;2;1,5
"72911";"42044014002P8";404986;2;2;1
"72912";"42044014002P8";405031;2;2;1
"72913";"42044014002P8";406077;2;2;1
"72914";"42044014002P8";406103;1;1;1
"72915";"42045010001P8";393398;1;1;1
"72916";"42045010001P8";393749;2;1;2
"72917";"42045010001P8";393783;2;1;2
"72918";"42045010001P8";393785;2;1;2
"72919";"42045010001P8";393797;2;1;2
"72920";"42045010001P8";393800;1;1;1
"72921";"42045010001P8";393802;1;1;1
"72922";"42045010001P8";393803;1;1;1
"72923";"42045010001P8";393805;1;1;1
"72924";"42045010001P8";393811;2;1;2
"72925";"42045010001P8";393812;2;1;2
"72926";"42045010001P8";393813;2;1;2
"72927";"42045010001P8";393816;2;2;1
"72928";"42045010001P8";393818;1;1;1
"72929";"42045010001P8";393819;1;1;1
"72930";"42045010001P8";393822;2;3;0,666666666666667
"72931";"42045010001P8";393823;2;2;1
"72932";"42045010001P8";393828;1;1;1
"72933";"42045010001P8";393830;1;1;1
"72934";"42045010001P8";393832;1;1;1
"72935";"42045010001P8";393833;3;3;1
"72936";"42045010001P8";393835;1;1;1
"72937";"42045010001P8";393837;1;1;1
"72938";"42045010001P8";393838;1;1;1
"72939";"42045010001P8";393848;1;1;1
"72940";"42045010001P8";393850;1;1;1
"72941";"42045010001P8";393852;1;1;1
"72942";"42045010001P8";393854;1;1;1
"72943";"42045010001P8";393864;1;1;1
"72944";"42045010001P8";393865;1;1;1
"72945";"42045010001P8";393877;3;4;0,75
"72946";"42045010001P8";393880;1;1;1
"72947";"42045010001P8";393882;1;2;0,5
"72948";"42045010001P8";393886;2;2;1
"72949";"42045010001P8";393890;1;1;1
"72950";"42045010001P8";393891;1;1;1
"72951";"42045010001P8";393893;1;1;1
"72952";"42045010001P8";393894;1;1;1
"72953";"42045010001P8";393899;1;2;0,5
"72954";"42045010001P8";393901;1;1;1
"72955";"42045010001P8";393911;1;1;1
"72956";"42045010001P8";393913;1;1;1
"72957";"42045010001P8";394976;3;2;1,5
"72958";"42045010001P8";394978;3;2;1,5
"72959";"42045010001P8";395017;3;3;1
"72960";"42046017001P4";263202;1;1;1
"72961";"42046017001P4";321716;1;1;1
"72962";"42046017001P4";326767;1;1;1
"72963";"42046017001P4";363865;1;1;1
"72964";"42046017001P4";363866;1;1;1
"72965";"42046017001P4";363887;1;1;1
"72966";"42046017001P4";363892;3;3;1
"72967";"42046017001P4";365764;1;1;1
"72968";"42046017001P4";369251;1;1;1
"72969";"42046017001P4";387484;1;1;1
"72970";"42046017001P4";387485;1;1;1
"72971";"42046017001P4";394692;2;2;1
"72972";"42046017001P4";394719;1;1;1
"72973";"42046017001P4";414502;2;2;1
"72974";"42046017002P0";239771;1;1;1
"72975";"42046017002P0";239775;1;1;1
"72976";"42046017002P0";239777;1;1;1
"72977";"42046017002P0";239778;5;5;1
"72978";"42046017002P0";239784;1;1;1
"72979";"42046017002P0";239792;2;2;1
"72980";"42046017002P0";241724;5;4;1,25
"72981";"42046017002P0";245873;1;1;1
"72982";"42046017002P0";245876;1;1;1
"72983";"42046017002P0";255169;3;3;1
"72984";"42046017002P0";255173;1;1;1
"72985";"42046017002P0";255309;2;2;1
"72986";"42046017002P0";255849;1;1;1
"72987";"42046017002P0";257056;1;1;1
"72988";"42046017002P0";257061;2;2;1
"72989";"42046017002P0";257068;4;4;1
"72990";"42046017002P0";257069;1;1;1
"72991";"42046017002P0";257070;1;1;1
"72992";"42046017002P0";270535;1;1;1
"72993";"42046017002P0";326709;2;2;1
"72994";"42046017002P0";326716;3;3;1
"72995";"42046017002P0";351231;2;3;0,666666666666667
"72996";"42046017002P0";351232;4;5;0,8
"72997";"42046017003P7";281965;4;3;1,33333333333333
"72998";"42046017003P7";282036;3;2;1,5
"72999";"42046017003P7";282926;2;3;0,666666666666667
"73000";"42046017003P7";283803;1;2;0,5
"73001";"42046017003P7";320323;3;2;1,5
"73002";"42046017003P7";320783;3;3;1
"73003";"42046017003P7";321776;2;3;0,666666666666667
"73004";"42046017003P7";373533;5;5;1
"73005";"42046017003P7";374787;1;3;0,333333333333333
"73006";"42046017003P7";378824;1;1;1
"73007";"42046017003P7";396672;1;1;1
"73008";"42046017003P7";399842;1;1;1
"73009";"42046017003P7";399845;1;1;1
"73010";"42046017003P7";399889;1;1;1
"73011";"42046017003P7";399897;1;2;0,5
"73012";"42046017003P7";399923;1;1;1
"73013";"42046017003P7";399933;1;1;1
"73014";"42046017003P7";399934;1;1;1
"73015";"42046017003P7";399944;1;1;1
"73016";"42046017003P7";403166;1;1;1
"73017";"42046017003P7";403234;1;1;1
"73018";"42046017003P7";403303;1;1;1
"73019";"42046017003P7";403315;1;1;1
"73020";"42046017003P7";403345;1;2;0,5
"73021";"42046017003P7";403371;1;2;0,5
"73022";"42046017004P3";291230;2;2;1
"73023";"42046017004P3";291277;1;1;1
"73024";"42046017004P3";291289;2;2;1
"73025";"42046017004P3";291294;1;1;1
"73026";"42046017004P3";291297;1;1;1
"73027";"42046017004P3";291373;1;1;1
"73028";"42046017004P3";291374;1;1;1
"73029";"42046017004P3";291380;2;2;1
"73030";"42046017004P3";292039;1;1;1
"73031";"42046017004P3";292043;1;1;1
"73032";"42046017004P3";292375;4;4;1
"73033";"42046017004P3";294513;1;1;1
"73034";"42046017004P3";294535;2;2;1
"73035";"42046017004P3";294547;3;2;1,5
"73036";"42046017004P3";295402;1;1;1
"73037";"42046017004P3";296577;1;1;1
"73038";"42046017004P3";317272;2;2;1
"73039";"42046017004P3";318109;2;2;1
"73040";"42046017004P3";320709;1;1;1
"73041";"42046017004P3";320712;1;1;1
"73042";"42046017004P3";320732;1;1;1
"73043";"42046017004P3";343303;1;1;1
"73044";"42046017004P3";343304;1;1;1
"73045";"42046017004P3";344419;1;1;1
"73046";"42046017004P3";358193;2;2;1
"73047";"42046017004P3";358405;2;2;1
"73048";"42046017004P3";358418;2;2;1
"73049";"42046017004P3";358504;2;2;1
"73050";"42046017004P3";358505;2;2;1
"73051";"42046017004P3";359539;1;1;1
"73052";"42046017004P3";361526;2;2;1
"73053";"42046017004P3";385715;1;1;1
"73054";"42046017005P0";227276;1;1;1
"73055";"42046017005P0";227298;1;1;1
"73056";"42046017005P0";267879;1;1;1
"73057";"42046017005P0";267933;1;1;1
"73058";"42046017005P0";311777;1;2;0,5
"73059";"42046017005P0";311812;1;1;1
"73060";"42046017005P0";312792;2;2;1
"73061";"42046017005P0";312935;1;1;1
"73062";"42046017005P0";312940;1;1;1
"73063";"42046017005P0";313203;2;2;1
"73064";"42046017005P0";313229;2;3;0,666666666666667
"73065";"42046017005P0";323944;1;1;1
"73066";"42046017005P0";324139;2;1;2
"73067";"42046017005P0";324147;2;1;2
"73068";"42046017005P0";324165;2;1;2
"73069";"42046017005P0";326203;1;1;1
"73070";"42046017005P0";326255;1;1;1
"73071";"42046017005P0";326265;3;2;1,5
"73072";"42046017005P0";327095;2;5;0,4
"73073";"42046017005P0";360071;1;1;1
"73074";"42046017005P0";360086;1;1;1
"73075";"42046017005P0";360109;1;1;1
"73076";"42046017005P0";360116;3;3;1
"73077";"42046017005P0";360124;1;2;0,5
"73078";"42046017005P0";360136;1;2;0,5
"73079";"42046017005P0";360527;2;3;0,666666666666667
"73080";"42046017005P0";360535;1;2;0,5
"73081";"42046017005P0";360544;2;3;0,666666666666667
"73082";"42046017005P0";360627;1;1;1
"73083";"42046017005P0";360643;1;1;1
"73084";"42046017005P0";363168;1;1;1
"73085";"42046017005P0";363244;1;1;1
"73086";"42046017005P0";363250;1;1;1
"73087";"42046017005P0";363252;1;1;1
"73088";"42046017005P0";363428;1;1;1
"73089";"42046017005P0";363459;1;2;0,5
"73090";"42046017005P0";363476;1;1;1
"73091";"42046017005P0";363950;1;2;0,5
"73092";"42046017005P0";363969;1;1;1
"73093";"42046017005P0";363991;2;1;2
"73094";"42046017005P0";364010;2;1;2
"73095";"42046017005P0";372588;1;1;1
"73096";"42046017005P0";372617;1;2;0,5
"73097";"42046017005P0";372620;1;1;1
